"subj_idx","match","val","id","stim","response","rt"
7305,"match","Bad","Self",1,1,0.4898
7305,"match","Good","Self",1,1,0.7723
7305,"mismatch","Bad","Self",0,0,0.6284
7305,"match","Bad","Self",1,1,0.7937
7305,"match","Good","Other",1,1,0.6024
7305,"mismatch","Good","Self",0,0,0.7911
7305,"mismatch","Bad","Self",0,0,0.9196
7305,"mismatch","Good","Other",0,0,0.7988
7305,"match","Good","Other",1,1,0.5796
7305,"match","Good","Self",1,1,0.6159
7305,"mismatch","Good","Other",0,0,0.6091
7305,"match","Bad","Other",1,1,0.826
7305,"mismatch","Bad","Other",0,0,0.6713
7305,"mismatch","Good","Other",0,1,0.6135
7305,"mismatch","Good","Self",0,1,0.7265
7305,"mismatch","Good","Self",0,0,0.7139
7305,"mismatch","Good","Other",0,0,0.7329
7305,"match","Good","Other",1,1,0.6883
7305,"mismatch","Bad","Self",0,0,0.6267
7305,"match","Good","Other",1,1,0.464
7305,"match","Bad","Self",1,0,0.762
7305,"match","Bad","Other",1,1,0.7381
7305,"match","Bad","Other",1,1,0.4534
7305,"mismatch","Bad","Self",0,0,0.5792
7305,"match","Bad","Self",1,1,1.0715
7305,"match","Good","Self",1,1,0.6138
7305,"mismatch","Good","Self",0,1,0.7427
7305,"match","Good","Other",1,1,0.4624
7305,"mismatch","Good","Other",0,0,0.5444
7305,"mismatch","Bad","Self",0,1,0.5759
7305,"mismatch","Bad","Other",0,0,0.9323
7305,"match","Bad","Self",1,1,0.7357
7305,"mismatch","Good","Other",0,0,0.7391
7305,"mismatch","Good","Self",0,1,0.5867
7305,"mismatch","Bad","Other",0,0,0.7154
7305,"match","Bad","Other",1,1,0.6745
7305,"match","Good","Self",1,0,0.8006
7305,"mismatch","Bad","Other",0,0,1.0534
7305,"match","Good","Self",1,1,0.6832
7305,"match","Good","Self",1,1,0.6172
7305,"match","Bad","Other",1,1,0.6582
7305,"match","Bad","Self",1,1,0.8922
7305,"mismatch","Bad","Self",0,0,0.7229
7305,"match","Good","Other",1,1,0.6421
7305,"mismatch","Good","Other",0,0,0.6835
7305,"mismatch","Bad","Self",0,0,1.0621
7305,"mismatch","Bad","Other",0,0,0.6961
7305,"match","Bad","Other",1,1,0.5508
7305,"match","Bad","Self",1,0,0.7705
7305,"mismatch","Bad","Self",0,0,0.7386
7305,"mismatch","Bad","Other",0,0,0.8983
7305,"match","Good","Other",1,1,0.5449
7305,"match","Bad","Self",1,0,0.4485
7305,"mismatch","Good","Self",0,0,0.8623
7305,"match","Good","Other",1,1,0.4563
7305,"mismatch","Good","Other",0,1,0.8103
7305,"mismatch","Good","Self",0,0,0.7714
7305,"mismatch","Good","Other",0,0,0.7154
7305,"match","Bad","Other",1,1,0.6266
7305,"match","Good","Self",1,1,0.7119
7305,"match","Good","Self",1,1,0.7068
7305,"mismatch","Good","Self",0,0,1.0057
7305,"mismatch","Bad","Other",0,1,0.5865
7305,"match","Good","Other",1,1,0.451
7305,"match","Bad","Self",1,1,0.6968
7305,"mismatch","Bad","Self",0,0,0.6555
7305,"match","Good","Self",1,1,0.6213
7305,"match","Bad","Self",1,1,0.6105
7305,"match","Bad","Self",1,1,0.4676
7305,"match","Bad","Other",1,1,0.6295
7305,"mismatch","Good","Other",0,0,0.6988
7305,"match","Good","Other",1,1,0.4894
7305,"mismatch","Bad","Other",0,0,0.7638
7305,"mismatch","Bad","Self",0,1,0.74
7305,"mismatch","Good","Self",0,0,0.8757
7305,"match","Bad","Other",1,1,0.4579
7305,"mismatch","Good","Other",0,1,0.5638
7305,"mismatch","Good","Self",0,1,0.6438
7305,"match","Bad","Other",1,1,0.6694
7305,"mismatch","Good","Other",0,0,0.8516
7305,"mismatch","Good","Self",0,0,0.8173
7305,"match","Good","Self",1,1,0.6689
7305,"mismatch","Bad","Other",0,0,0.7391
7305,"match","Good","Self",1,1,0.5148
7305,"match","Good","Other",1,1,0.6658
7305,"mismatch","Bad","Other",0,0,0.6598
7305,"match","Bad","Other",1,1,0.6069
7305,"mismatch","Good","Other",0,0,0.6117
7305,"match","Good","Self",1,1,0.6447
7305,"mismatch","Good","Other",0,0,0.5545
7305,"match","Good","Other",1,1,0.6704
7305,"match","Bad","Self",1,1,0.7965
7305,"mismatch","Bad","Other",0,0,0.541
7305,"match","Bad","Self",1,1,0.5088
7305,"mismatch","Bad","Self",0,0,0.8636
7305,"match","Good","Self",1,1,0.5297
7305,"mismatch","Bad","Self",0,0,0.6849
7305,"match","Bad","Other",1,1,0.5274
7305,"mismatch","Good","Self",0,0,0.6428
7305,"match","Bad","Self",1,1,0.5563
7305,"mismatch","Good","Other",0,0,0.6322
7305,"mismatch","Good","Self",0,0,0.6775
7305,"mismatch","Bad","Other",0,1,0.3957
7305,"match","Good","Self",1,1,0.5803
7305,"mismatch","Good","Self",0,0,0.6006
7305,"match","Good","Other",1,1,0.5974
7305,"mismatch","Bad","Self",0,0,0.6501
7305,"match","Bad","Other",1,1,0.6479
7305,"mismatch","Bad","Other",0,1,0.6456
7305,"match","Good","Other",1,1,0.5314
7305,"match","Good","Other",1,0,0.5587
7305,"mismatch","Good","Other",0,0,0.7626
7305,"match","Good","Self",1,1,0.5788
7305,"match","Bad","Self",1,1,0.5591
7305,"match","Bad","Self",1,1,0.6669
7305,"mismatch","Bad","Other",0,0,0.5568
7305,"mismatch","Good","Other",0,0,0.6239
7305,"mismatch","Good","Self",0,1,0.566
7305,"mismatch","Bad","Other",0,0,0.6221
7305,"match","Good","Other",1,1,0.6434
7305,"mismatch","Bad","Self",0,0,0.7728
7305,"mismatch","Good","Self",0,0,0.653
7305,"mismatch","Bad","Other",0,0,0.5707
7305,"match","Good","Self",1,1,0.5708
7305,"mismatch","Good","Other",0,1,0.5948
7305,"match","Good","Self",1,1,0.4194
7305,"match","Bad","Other",1,1,0.7565
7305,"mismatch","Good","Self",0,0,0.7203
7305,"match","Bad","Self",1,1,0.6554
7305,"match","Good","Other",1,1,0.5332
7305,"match","Bad","Other",1,0,0.5046
7305,"mismatch","Bad","Self",0,1,0.4355
7305,"match","Bad","Other",1,1,0.517
7305,"mismatch","Bad","Self",0,1,0.6922
7305,"match","Bad","Other",1,1,0.5707
7305,"mismatch","Good","Other",0,0,0.779
7305,"match","Bad","Self",1,1,0.6074
7305,"mismatch","Bad","Other",0,1,0.5161
7305,"mismatch","Good","Other",0,0,0.6913
7305,"match","Good","Other",1,0,0.8179
7305,"match","Bad","Other",1,1,0.6349
7305,"mismatch","Good","Self",0,0,0.7085
7305,"mismatch","Bad","Self",0,0,0.7994
7305,"mismatch","Bad","Self",0,1,0.5882
7305,"mismatch","Good","Self",0,1,0.8607
7305,"match","Good","Self",1,0,0.7027
7305,"mismatch","Good","Self",0,0,0.6854
7305,"mismatch","Bad","Other",0,0,0.7199
7305,"match","Good","Self",1,1,0.719
7305,"match","Bad","Self",1,1,0.3982
7305,"match","Bad","Other",1,1,0.555
7305,"mismatch","Bad","Self",0,0,0.6469
7305,"mismatch","Bad","Other",0,0,0.6766
7305,"match","Good","Other",1,1,0.6028
7305,"match","Bad","Self",1,1,0.5036
7305,"match","Good","Other",1,1,0.5225
7305,"mismatch","Good","Other",0,0,0.5137
7305,"match","Good","Self",1,1,0.4845
7305,"match","Good","Self",1,1,0.4949
7305,"mismatch","Good","Other",0,0,0.6295
7305,"match","Bad","Self",1,1,0.523
7305,"mismatch","Good","Other",0,1,0.674
7305,"mismatch","Bad","Other",0,0,0.5363
7305,"mismatch","Good","Self",0,0,0.7158
7305,"match","Bad","Other",1,1,0.5149
7305,"match","Good","Other",1,1,0.6259
7305,"mismatch","Bad","Other",0,1,0.6071
7305,"mismatch","Good","Other",0,0,0.58
7305,"match","Good","Self",1,1,0.4724
7305,"match","Bad","Other",1,1,0.5505
7305,"mismatch","Bad","Self",0,0,0.6344
7305,"match","Bad","Self",1,1,0.3799
7305,"mismatch","Good","Self",0,0,0.5682
7305,"match","Good","Other",1,1,0.4964
7305,"match","Good","Other",1,1,0.607
7305,"match","Bad","Self",1,1,0.4438
7305,"mismatch","Bad","Self",0,0,0.5813
7305,"match","Good","Self",1,1,0.4336
7305,"mismatch","Bad","Self",0,0,0.5872
7305,"mismatch","Bad","Other",0,1,0.4197
7305,"match","Bad","Other",1,1,0.6287
7305,"mismatch","Good","Self",0,0,0.706
7305,"mismatch","Good","Self",0,1,0.4529
7305,"match","Good","Other",1,1,0.7226
7305,"match","Bad","Other",1,1,0.5619
7305,"mismatch","Good","Other",0,0,0.53
7305,"match","Good","Other",1,1,0.4613
7305,"match","Bad","Self",1,1,0.6072
7305,"mismatch","Good","Other",0,0,0.716
7305,"mismatch","Bad","Self",0,1,0.5551
7305,"match","Bad","Self",1,1,0.575
7305,"match","Good","Self",1,1,0.5314
7305,"match","Bad","Self",1,1,0.5267
7305,"match","Good","Other",1,1,0.4822
7305,"mismatch","Good","Self",0,1,0.5807
7305,"mismatch","Bad","Other",0,0,0.6648
7305,"mismatch","Bad","Other",0,0,0.7148
7305,"mismatch","Bad","Other",0,0,0.522
7305,"match","Good","Self",1,1,0.4732
7305,"mismatch","Good","Self",0,0,0.8073
7305,"mismatch","Bad","Self",0,0,0.7321
7305,"mismatch","Bad","Self",0,1,0.4955
7305,"match","Good","Self",1,1,0.5743
7305,"mismatch","Good","Other",0,0,0.7706
7305,"match","Bad","Other",1,1,0.7787
7305,"match","Bad","Other",1,1,0.5351
7305,"match","Bad","Self",1,1,0.571
7305,"match","Bad","Other",1,1,0.5871
7305,"match","Bad","Other",1,1,0.4836
7305,"mismatch","Bad","Other",0,1,0.4461
7305,"match","Good","Other",1,1,0.5717
7305,"mismatch","Bad","Other",0,0,0.6439
7305,"mismatch","Bad","Self",0,1,0.6695
7305,"mismatch","Good","Other",0,0,0.6996
7305,"mismatch","Good","Other",0,0,0.8583
7305,"mismatch","Bad","Self",0,0,0.6283
7305,"mismatch","Good","Self",0,0,0.6095
7305,"match","Bad","Self",1,1,0.6026
7305,"mismatch","Bad","Other",0,0,0.7434
7305,"match","Good","Self",1,1,0.6152
7305,"match","Good","Self",1,0,0.5921
7305,"match","Good","Other",1,1,0.7366
7305,"mismatch","Good","Self",0,0,0.6359
7305,"mismatch","Good","Other",0,0,0.6616
7305,"match","Bad","Self",1,1,0.6394
7305,"match","Good","Self",1,1,0.5692
7305,"mismatch","Bad","Self",0,0,0.6412
7305,"match","Good","Other",1,1,0.5547
7305,"match","Bad","Other",1,1,0.6065
7305,"mismatch","Good","Self",0,1,0.5633
7305,"match","Bad","Self",1,1,0.5713
7305,"mismatch","Bad","Other",0,0,0.7154
7305,"match","Good","Self",1,1,0.5305
7305,"match","Bad","Self",1,1,0.486
7305,"match","Good","Self",1,1,0.4965
7305,"mismatch","Bad","Other",0,0,0.5512
7305,"match","Bad","Self",1,1,0.4509
7305,"mismatch","Good","Self",0,0,0.7527
7305,"mismatch","Good","Other",0,0,0.7006
7305,"mismatch","Bad","Self",0,0,0.6433
7305,"match","Good","Other",1,1,1.0367
7305,"match","Good","Other",1,1,0.4863
7305,"mismatch","Good","Other",0,0,0.5207
7305,"mismatch","Bad","Self",0,0,0.7439
7305,"match","Good","Self",1,1,0.4795
7305,"mismatch","Good","Self",0,0,0.514
7305,"match","Bad","Other",1,1,0.5408
7305,"mismatch","Bad","Self",0,0,0.9963
7305,"match","Good","Other",1,1,0.549
7305,"mismatch","Good","Other",0,0,0.6687
7305,"mismatch","Bad","Other",0,0,0.675
7305,"match","Bad","Other",1,1,0.625
7305,"match","Bad","Other",1,1,0.7584
7305,"mismatch","Good","Self",0,0,0.9303
7305,"match","Good","Self",1,1,0.4616
7305,"match","Bad","Self",1,1,0.3913
7305,"match","Bad","Other",1,1,0.4882
7305,"mismatch","Bad","Self",0,1,0.6426
7305,"match","Good","Self",1,1,0.4521
7305,"mismatch","Good","Other",0,0,0.7139
7305,"mismatch","Good","Other",0,0,0.7327
7305,"mismatch","Bad","Other",0,0,0.6482
7305,"match","Good","Other",1,1,0.5099
7305,"mismatch","Bad","Self",0,0,0.7768
7305,"match","Bad","Other",1,1,0.6051
7305,"mismatch","Good","Self",0,0,0.6019
7305,"match","Bad","Other",1,1,0.5107
7305,"mismatch","Good","Other",0,0,0.7536
7305,"match","Bad","Self",1,1,0.6215
7305,"mismatch","Good","Self",0,0,0.6588
7305,"match","Bad","Self",1,1,0.5967
7305,"match","Good","Other",1,1,0.6534
7305,"mismatch","Bad","Other",0,0,0.619
7305,"match","Good","Self",1,1,0.5321
7305,"mismatch","Bad","Self",0,0,0.6555
7305,"match","Good","Other",1,1,0.7654
7305,"mismatch","Bad","Other",0,0,0.6053
7305,"mismatch","Good","Self",0,0,0.8981
7305,"match","Good","Self",1,1,0.51
7305,"mismatch","Good","Other",0,0,0.8489
7305,"mismatch","Bad","Other",0,0,0.6626
7305,"match","Good","Self",1,1,0.5446
7305,"mismatch","Good","Other",0,0,0.5363
7305,"match","Good","Self",1,1,0.4036
7305,"mismatch","Good","Other",0,0,0.5204
7305,"match","Good","Other",1,0,0.6395
7305,"match","Bad","Self",1,1,0.6811
7305,"mismatch","Bad","Self",0,0,0.7714
7305,"mismatch","Bad","Other",0,0,0.6436
7305,"mismatch","Bad","Self",0,0,0.6851
7305,"mismatch","Good","Self",0,0,0.7596
7305,"match","Good","Other",1,1,0.7394
7305,"mismatch","Bad","Self",0,0,0.7311
7305,"mismatch","Good","Self",0,0,0.6624
7305,"match","Bad","Self",1,1,0.6564
7305,"match","Bad","Other",1,1,0.7544
7305,"mismatch","Good","Self",0,0,0.6943
7305,"mismatch","Bad","Other",0,0,0.797
7305,"match","Bad","Self",1,1,0.4374
7305,"match","Bad","Other",1,1,0.655
7305,"match","Good","Other",1,1,0.5247
7305,"match","Bad","Other",1,1,0.6599
7305,"match","Bad","Other",1,1,0.4299
7305,"match","Good","Other",1,1,0.6032
7305,"mismatch","Good","Other",0,0,0.8559
7305,"mismatch","Bad","Other",0,0,0.7619
7305,"mismatch","Bad","Other",0,0,0.802
7305,"mismatch","Good","Other",0,0,0.5669
7305,"mismatch","Good","Other",0,1,0.527
7305,"mismatch","Good","Self",0,0,0.6903
7305,"match","Good","Other",1,1,0.6048
7305,"match","Bad","Self",1,1,0.6495
7305,"mismatch","Good","Self",0,0,0.6153
7305,"match","Bad","Other",1,1,0.6004
7305,"mismatch","Bad","Self",0,0,0.7411
7305,"mismatch","Bad","Other",0,0,0.6447
7305,"match","Good","Other",1,1,0.5145
7305,"mismatch","Good","Self",0,0,0.5494
7305,"match","Good","Self",1,1,0.6371
7305,"match","Bad","Other",1,1,0.5986
7305,"mismatch","Bad","Self",0,0,0.9555
7305,"match","Bad","Self",1,1,0.5352
7305,"match","Bad","Self",1,1,0.5226
7305,"match","Good","Self",1,1,0.6178
7305,"mismatch","Bad","Self",0,0,0.6268
7305,"match","Good","Self",1,1,0.408
7305,"mismatch","Good","Self",0,1,1.0304
7305,"mismatch","Bad","Other",0,0,0.9421
7305,"match","Good","Other",1,1,0.5419
7305,"mismatch","Bad","Self",0,0,0.7094
7305,"mismatch","Bad","Self",0,0,1.0244
7305,"match","Good","Self",1,1,0.6536
7305,"match","Bad","Other",1,1,0.7313
7305,"mismatch","Good","Other",0,1,0.5108
7305,"match","Good","Other",1,1,0.3937
7305,"mismatch","Good","Self",0,0,0.7382
7305,"mismatch","Bad","Self",0,0,0.7378
7305,"match","Bad","Other",1,1,0.5493
7305,"match","Bad","Self",1,0,0.8129
7305,"mismatch","Good","Self",0,0,0.9099
7305,"match","Bad","Self",1,1,0.5608
7305,"match","Good","Other",1,1,0.4207
7305,"match","Bad","Other",1,1,0.5779
7305,"match","Good","Self",1,1,0.6063
7305,"mismatch","Good","Other",0,1,0.523
7305,"mismatch","Bad","Other",0,0,0.9462
7305,"mismatch","Good","Other",0,0,0.794
7305,"mismatch","Bad","Other",0,0,0.7144
7305,"mismatch","Bad","Other",0,0,0.9893
7305,"match","Good","Other",1,1,0.4779
7305,"match","Bad","Other",1,1,0.6441
7305,"match","Good","Self",1,1,0.5939
7305,"match","Bad","Self",1,1,0.6824
7305,"match","Good","Other",1,1,0.5169
7305,"match","Good","Other",1,1,0.572
7305,"match","Good","Self",1,1,0.5241
7305,"mismatch","Bad","Self",0,0,0.6993
7305,"mismatch","Good","Self",0,0,0.714
7305,"mismatch","Good","Self",0,0,0.6529
7305,"mismatch","Bad","Self",0,0,0.7548
7305,"mismatch","Good","Other",0,0,0.6465
7305,"mismatch","Good","Self",0,0,0.6122
7305,"mismatch","Bad","Other",0,0,0.7173
7305,"mismatch","Good","Other",0,0,0.7644
7305,"match","Good","Self",1,1,0.8365
7305,"match","Bad","Self",1,0,1.0061
7305,"match","Bad","Other",1,1,0.6348
7305,"mismatch","Good","Other",0,0,0.7324
7305,"mismatch","Bad","Other",0,0,0.6877
7305,"match","Bad","Other",1,1,0.9622
7305,"match","Bad","Self",1,1,0.6423
7305,"mismatch","Bad","Self",0,0,0.8118
7305,"mismatch","Good","Other",0,1,0.7687
7305,"match","Bad","Self",1,1,0.6409
7305,"match","Good","Other",1,1,0.6264
7305,"mismatch","Good","Self",0,0,0.6956
7305,"match","Bad","Self",1,1,0.5743
7305,"mismatch","Good","Self",0,0,0.7467
7305,"mismatch","Good","Self",0,1,0.7542
7305,"match","Bad","Other",1,1,0.6781
7305,"mismatch","Bad","Other",0,0,0.6284
7305,"mismatch","Bad","Other",0,0,0.8576
7305,"match","Good","Self",1,1,0.9556
7305,"mismatch","Bad","Self",0,0,0.7275
7305,"match","Good","Self",1,1,0.4989
7305,"match","Bad","Other",1,1,0.5295
7305,"match","Good","Other",1,1,0.821
7305,"match","Good","Self",1,1,0.5943
7305,"match","Good","Other",1,1,0.5308
7305,"match","Bad","Other",1,1,0.7607
7305,"mismatch","Good","Other",0,0,0.6605
7305,"mismatch","Bad","Self",0,0,0.8465
7305,"mismatch","Bad","Self",0,0,0.6842
7305,"match","Bad","Self",1,1,0.6547
7305,"mismatch","Bad","Other",0,0,0.8044
7305,"mismatch","Bad","Other",0,0,0.7772
7305,"match","Good","Other",1,1,0.9256
7305,"match","Bad","Other",1,1,0.6416
7305,"match","Good","Self",1,1,0.5233
7305,"match","Bad","Self",1,1,0.6583
7305,"match","Bad","Self",1,1,0.5324
7305,"mismatch","Good","Self",0,0,0.5837
7305,"match","Good","Self",1,1,0.38
7305,"mismatch","Good","Self",0,0,0.5683
7305,"mismatch","Good","Self",0,0,0.7125
7305,"mismatch","Bad","Self",0,0,0.7154
7305,"mismatch","Good","Other",0,0,0.8505
7305,"mismatch","Good","Other",0,0,0.8163
7305,"match","Bad","Other",1,1,0.5423
7305,"match","Good","Other",1,1,0.7178
7305,"match","Bad","Other",1,1,0.901
7305,"match","Good","Self",1,1,0.4837
7305,"match","Good","Other",1,1,0.4221
7305,"match","Good","Other",1,1,0.8235
7305,"mismatch","Good","Self",0,0,0.9409
7305,"mismatch","Good","Other",0,0,1.007
7305,"mismatch","Bad","Other",0,0,0.7878
7305,"mismatch","Good","Other",0,0,0.5724
7305,"match","Bad","Other",1,1,0.6286
7305,"mismatch","Bad","Other",0,0,0.4977
7305,"mismatch","Bad","Self",0,1,0.6325
7305,"match","Bad","Other",1,0,0.5059
7305,"match","Bad","Self",1,1,0.5648
7305,"match","Bad","Other",1,1,0.7515
7305,"mismatch","Good","Self",0,0,0.9873
7305,"match","Bad","Self",1,1,0.5208
7305,"mismatch","Bad","Self",0,0,0.6639
7305,"mismatch","Bad","Self",0,1,0.8899
7305,"match","Good","Other",1,1,0.5724
7305,"match","Good","Self",1,1,0.5485
7305,"match","Good","Self",1,1,0.62
7305,"match","Good","Self",1,1,0.4771
7305,"match","Good","Other",1,1,0.5794
7305,"mismatch","Bad","Self",0,0,0.6238
7305,"match","Bad","Self",1,1,0.9089
7305,"mismatch","Good","Other",0,1,1.0558
7305,"match","Bad","Other",1,1,0.8738
7305,"mismatch","Bad","Other",0,0,0.6321
7305,"match","Bad","Other",1,1,0.5253
7305,"match","Good","Other",1,1,0.4125
7305,"match","Good","Other",1,1,0.632
7305,"match","Bad","Self",1,1,0.7333
7305,"mismatch","Good","Self",0,0,0.8726
7305,"mismatch","Bad","Self",0,1,0.5028
7305,"match","Bad","Self",1,1,0.5016
7305,"mismatch","Good","Self",0,0,0.6442
7305,"match","Good","Other",1,1,0.4259
7305,"match","Good","Self",1,1,0.5513
7305,"mismatch","Good","Other",0,0,0.6591
7305,"match","Good","Self",1,1,0.4131
7305,"mismatch","Good","Self",0,0,0.654
7305,"mismatch","Good","Other",0,0,0.6919
7305,"mismatch","Bad","Self",0,0,0.7544
7305,"mismatch","Bad","Other",0,0,0.8064
7305,"match","Good","Self",1,1,0.5313
7305,"match","Bad","Other",1,1,0.9025
7305,"mismatch","Bad","Other",0,0,0.6293
7305,"match","Bad","Other",1,1,0.4586
7305,"match","Good","Other",1,1,0.5646
7305,"match","Good","Other",1,1,0.4126
7305,"match","Good","Other",1,1,0.5096
7305,"mismatch","Bad","Self",0,0,0.6725
7305,"match","Good","Self",1,1,0.4949
7305,"match","Bad","Other",1,1,0.6455
7305,"mismatch","Good","Other",0,0,0.5872
7305,"mismatch","Good","Other",0,1,0.6039
7305,"mismatch","Bad","Other",0,0,0.8326
7305,"mismatch","Bad","Self",0,0,0.6501
7305,"mismatch","Good","Self",0,0,0.6158
7305,"match","Good","Self",1,1,0.7289
7305,"mismatch","Good","Self",0,1,0.6043
7305,"match","Bad","Other",1,1,0.6491
7305,"match","Bad","Self",1,1,0.7588
7305,"match","Bad","Self",1,1,0.4588
7305,"mismatch","Good","Other",0,0,0.6607
7305,"mismatch","Bad","Self",0,0,0.7267
7305,"match","Bad","Self",1,1,0.6181
7305,"mismatch","Good","Self",0,1,0.451
7305,"match","Good","Self",1,0,0.7369
7305,"mismatch","Bad","Other",0,0,0.8441
7305,"mismatch","Bad","Other",0,0,0.9539
7305,"mismatch","Good","Self",0,0,0.6538
7305,"mismatch","Bad","Self",0,1,0.5876
7305,"match","Good","Other",1,1,0.5481
7305,"match","Bad","Self",1,1,0.4917
7305,"match","Good","Self",1,1,0.5144
7305,"mismatch","Good","Self",0,0,0.6773
7305,"mismatch","Bad","Other",0,0,0.8436
7305,"match","Bad","Self",1,1,0.7011
7305,"mismatch","Good","Self",0,0,0.5877
7305,"mismatch","Bad","Other",0,0,0.7883
7305,"match","Good","Self",1,1,0.4449
7305,"mismatch","Good","Other",0,0,0.7305
7305,"match","Bad","Other",1,1,0.71
7305,"mismatch","Good","Other",0,0,0.6569
7305,"match","Bad","Other",1,1,0.6749
7305,"match","Good","Other",1,1,0.9531
7305,"match","Bad","Self",1,1,0.4954
7305,"mismatch","Good","Other",0,0,0.7662
7305,"mismatch","Bad","Self",0,1,0.6863
7305,"match","Bad","Other",1,1,0.6247
7305,"match","Good","Other",1,1,0.702
7305,"match","Good","Self",1,1,0.7246
7305,"mismatch","Bad","Other",0,0,0.9736
7305,"mismatch","Bad","Other",0,0,0.754
7305,"match","Bad","Self",1,1,0.5499
7305,"match","Bad","Other",1,1,0.6055
7305,"mismatch","Good","Other",0,0,0.8503
7305,"match","Bad","Self",1,1,0.5921
7305,"match","Good","Self",1,1,0.6965
7305,"match","Good","Other",1,1,0.7673
7305,"mismatch","Bad","Self",0,0,0.6074
7305,"match","Good","Other",1,1,0.4602
7305,"mismatch","Bad","Self",0,0,0.6301
7305,"mismatch","Good","Other",0,1,0.5394
7305,"mismatch","Good","Self",0,1,0.787
7305,"match","Good","Self",1,1,0.5981
7305,"mismatch","Bad","Self",0,0,0.7709
7305,"match","Bad","Self",1,1,0.6271
7305,"mismatch","Good","Self",0,1,0.5763
7305,"mismatch","Bad","Other",0,0,0.6046
7305,"match","Good","Self",1,1,0.5533
7305,"match","Bad","Other",1,1,0.6692
7305,"match","Bad","Other",1,1,0.6116
7305,"mismatch","Good","Self",0,0,0.5885
7305,"match","Good","Other",1,1,0.4772
7305,"match","Bad","Other",1,1,0.7713
7305,"match","Good","Other",1,1,0.5233
7305,"match","Bad","Other",1,1,1.0345
7305,"match","Good","Self",1,1,0.556
7305,"match","Good","Self",1,1,0.44
7305,"mismatch","Bad","Self",0,1,0.7534
